id,url,landmark_id,filename,label
5c8c5fc5a9581392,https://upload.wikimedia.org/wikipedia/commons/4/42/Back_of_the_King%27s_Old_Buildings%2C_Stirling_Castle_%285897726076%29.jpg,104169,5c8c5fc5a9581392.jpg,104169
377a7322cc742c0b,https://upload.wikimedia.org/wikipedia/commons/1/11/Stirling_le_chateau_%281%29.jpg,104169,377a7322cc742c0b.jpg,104169
66bea4bd8d610f58,http://upload.wikimedia.org/wikipedia/commons/b/bc/Stirling_Castle_July_2008_Scotland.JPG,104169,66bea4bd8d610f58.jpg,104169
13311aa49855a69f,https://upload.wikimedia.org/wikipedia/commons/7/72/Buildings_and_Picnic_Area_-_geograph.org.uk_-_243077.jpg,104169,13311aa49855a69f.jpg,104169
e1ecf6b0aad5e452,https://upload.wikimedia.org/wikipedia/commons/d/d8/Stirling_Castle_-_geograph.org.uk_-_1267894.jpg,104169,e1ecf6b0aad5e452.jpg,104169
3ad87684c99c06e1,http://upload.wikimedia.org/wikipedia/commons/2/2c/Pirmasens_Dynamikum.jpg,37914,3ad87684c99c06e1.jpg,37914
58ffef7890dd04bb,https://upload.wikimedia.org/wikipedia/commons/6/63/Pirmasens-Rheinberger-58-Foyer_Dynamikum-gje.jpg,37914,58ffef7890dd04bb.jpg,37914
44d45521e1973230,https://upload.wikimedia.org/wikipedia/commons/d/db/Pirmasens-Rheinberger-62-Foyer_Dynamikum-Foucaultsches_Pendel-gje.jpg,37914,44d45521e1973230.jpg,37914
cbcc9b5bd9aae1de,https://upload.wikimedia.org/wikipedia/commons/8/80/Pirmasens-Rheinberger-64-Foyer_Dynamikum-Foucaultsches_Pendel-gje.jpg,37914,cbcc9b5bd9aae1de.jpg,37914
10fa200308bb85c0,https://upload.wikimedia.org/wikipedia/commons/d/db/Pirmasens-Rheinberger-50-Foyer_Dynamikum-gje.jpg,37914,10fa200308bb85c0.jpg,37914
73a48a52c9dc94aa,https://upload.wikimedia.org/wikipedia/commons/b/b6/Pirmasens-Rheinberger-43-Foyer_Dynamikum-gje.jpg,37914,73a48a52c9dc94aa.jpg,37914
89f69f26c60f15da,https://upload.wikimedia.org/wikipedia/commons/6/65/Pirmasens-Rheinberger-60-Foyer_Dynamikum-Foucaultsches_Pendel-gje.jpg,37914,89f69f26c60f15da.jpg,37914
f76e3dea518b3894,https://upload.wikimedia.org/wikipedia/commons/f/f6/Pirmasens-Rheinberger-45-Foyer_Dynamikum-gje.jpg,37914,f76e3dea518b3894.jpg,37914
a9e286bee5973f6f,https://upload.wikimedia.org/wikipedia/commons/4/46/Pirmasens-Rheinberger-40-Foyer_Dynamikum-gje.jpg,37914,a9e286bee5973f6f.jpg,37914
23403fff037445b9,https://upload.wikimedia.org/wikipedia/commons/5/5d/Pirmasens_Foucaultpendel.jpg,37914,23403fff037445b9.jpg,37914
63040e8b34bc2e90,https://upload.wikimedia.org/wikipedia/commons/4/4a/FRV_en_Norte.jpg,102140,63040e8b34bc2e90.jpg,102140
04f83e093497b8f4,https://upload.wikimedia.org/wikipedia/commons/5/5c/Desde_el_circulo_central_mirando_a_Sur.jpg,102140,04f83e093497b8f4.jpg,102140
3890a84b55b0e364,https://upload.wikimedia.org/wikipedia/commons/d/d3/Polic%C3%ADa_Nacional_de_los_Colombianos_%2826735562011%29.jpg,102140,3890a84b55b0e364.jpg,102140
1ed997bbee838779,https://upload.wikimedia.org/wikipedia/commons/4/41/Polic%C3%ADa_Nacional_de_los_Colombianos_%2826802297525%29.jpg,102140,1ed997bbee838779.jpg,102140
aa841bb426f2c9d0,https://upload.wikimedia.org/wikipedia/commons/b/b5/Polic%C3%ADa_Nacional_de_los_Colombianos_%2826778039866%29.jpg,102140,aa841bb426f2c9d0.jpg,102140
903fdbefc79fc4a2,https://upload.wikimedia.org/wikipedia/commons/0/0f/Polic%C3%ADa_Nacional_de_los_Colombianos_%2826778047346%29.jpg,102140,903fdbefc79fc4a2.jpg,102140
5dd7ca86c8ea8b00,https://upload.wikimedia.org/wikipedia/commons/7/7c/Polic%C3%ADa_Nacional_de_los_Colombianos_%2826802307955%29.jpg,102140,5dd7ca86c8ea8b00.jpg,102140
3a38ca09d6a4e680,https://upload.wikimedia.org/wikipedia/commons/4/41/Polic%C3%ADa_Nacional_de_los_Colombianos_%2826802276485%29.jpg,102140,3a38ca09d6a4e680.jpg,102140
707bb3bcd54037c9,https://upload.wikimedia.org/wikipedia/commons/b/b7/Polic%C3%ADa_Nacional_de_los_Colombianos_%2826778031036%29.jpg,102140,707bb3bcd54037c9.jpg,102140
a933aef21f39bd22,https://upload.wikimedia.org/wikipedia/commons/5/5d/Polic%C3%ADa_Nacional_de_los_Colombianos_%2826197449264%29.jpg,102140,a933aef21f39bd22.jpg,102140
1dad64a4b07cd6b9,https://upload.wikimedia.org/wikipedia/commons/b/b5/Bewdley_-_geograph.org.uk_-_247455.jpg,2474,1dad64a4b07cd6b9.jpg,2474
993f9eb79e97327e,https://upload.wikimedia.org/wikipedia/commons/0/0f/Severn_Sandbank_-_geograph.org.uk_-_548997.jpg,2474,993f9eb79e97327e.jpg,2474
e3d9b0c4729e6f86,https://upload.wikimedia.org/wikipedia/commons/1/1c/Severn_Estuary_-_geograph.org.uk_-_712617.jpg,2474,e3d9b0c4729e6f86.jpg,2474
0d44ce5c4179d69e,https://upload.wikimedia.org/wikipedia/commons/7/76/The_River_Severn_downstream_of_Haw_Bridge_in_Springtime_-_geograph.org.uk_-_775659.jpg,2474,0d44ce5c4179d69e.jpg,2474
9c529fe53792f5ec,https://upload.wikimedia.org/wikipedia/commons/9/95/Rapids_on_the_River_Severn_-_geograph.org.uk_-_532321.jpg,2474,9c529fe53792f5ec.jpg,2474
9b76f05787686e9d,https://upload.wikimedia.org/wikipedia/commons/c/c6/Ironbridge%2C_The_Wharfage_-_geograph.org.uk_-_1239636.jpg,2474,9b76f05787686e9d.jpg,2474
b5eb42801186da19,https://upload.wikimedia.org/wikipedia/commons/d/d5/Pub_across_the_River_Severn_-_geograph.org.uk_-_682335.jpg,2474,b5eb42801186da19.jpg,2474
f6832f58dd0ab117,https://upload.wikimedia.org/wikipedia/commons/9/9e/River_Severn_from_Trimpley_Reservoir_-_geograph.org.uk_-_493453.jpg,2474,f6832f58dd0ab117.jpg,2474
e02b845cd2395303,https://upload.wikimedia.org/wikipedia/commons/5/5f/Changing_current_-_geograph.org.uk_-_741275.jpg,2474,e02b845cd2395303.jpg,2474
0f3ea016b82feb5e,https://upload.wikimedia.org/wikipedia/commons/8/8d/River_Severn_at_Newnham%2C_Gloucestershire_-_geograph.org.uk_-_346176.jpg,2474,0f3ea016b82feb5e.jpg,2474
